id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,taxon_name,latitude,longitude,obscured,place_name,quality_grade,user_id,user_login,license_obs,identifications_count,identifiers,num_identification_agreements,num_identification_disagreements,device,kingdom,phylum,class,order,family,genus
206309,2023-11-28,2023-11-28,2023-11-27,11:16:00,plantae,245425,species,Echinophora spinosa,41.2776333333,2.0764111111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Echinophora
206308,2023-11-28,2023-11-28,2023-11-27,11:14:00,plantae,249420,species,Carpobrotus edulis,41.2777611111,2.076125,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206307,2023-11-28,2023-11-28,2023-11-27,11:14:00,plantae,245425,species,Echinophora spinosa,41.2777361111,2.0761472222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Echinophora
206306,2023-11-28,2025-03-31,2023-11-27,11:14:00,plantae,247270,species,Salsola kali,41.2777277778,2.07615,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola
206305,2023-11-28,2023-12-15,2023-11-27,11:11:00,plantae,251239,species,Sporobolus pungens,41.2774083333,2.0748472222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, rogerpuig",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus
206304,2023-11-28,2023-11-28,2023-11-27,11:11:00,plantae,244728,species,Lobularia maritima,41.2774111111,2.0748083333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"xasalva, amb_platges",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,
206303,2023-11-28,2025-03-31,2023-11-27,11:10:00,plantae,77756,genus,Phoenix,41.2774361111,2.0748555556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,
206301,2023-11-28,2024-03-12,2023-11-27,09:17:00,plantae,247923,species,Bassia scoparia,41.2836377433,2.094457585,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, rocaj",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Bassia
206300,2023-11-28,2023-11-28,2023-11-27,11:56:00,plantae,249960,species,Gazania rigens,41.2837861111,2.0951583333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206299,2023-11-28,2023-11-28,2023-11-27,11:56:00,plantae,249960,species,Gazania rigens,41.2837833333,2.0951444444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206298,2023-11-28,2023-11-28,2023-11-27,11:54:00,plantae,249960,species,Gazania rigens,41.2836083333,2.0949361111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206297,2023-11-28,2023-11-28,2023-11-27,11:54:00,plantae,249960,species,Gazania rigens,41.2834916667,2.0947916667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206296,2023-11-28,2025-02-10,2023-11-27,11:54:00,plantae,249960,species,Gazania rigens,41.2835,2.0947777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206295,2023-11-28,2023-11-28,2023-11-27,11:54:00,plantae,249960,species,Gazania rigens,41.2835,2.0947694444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gazania
206294,2023-11-28,2025-03-31,2023-11-27,11:50:00,plantae,31093,genus,Euphorbia,41.2837,2.0944361111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,
206292,2023-11-28,2025-03-31,2023-11-27,09:17:00,plantae,31093,genus,Euphorbia,41.2836199073,2.0943883551,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,
206289,2023-11-28,2023-11-28,2023-11-27,11:19:00,plantae,249420,species,Carpobrotus edulis,41.2776361111,2.0758444444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206288,2023-11-28,2025-03-31,2023-11-27,11:44:00,plantae,31093,genus,Euphorbia,41.2837305556,2.0944638889,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,
206287,2023-11-28,2023-12-04,2023-11-27,11:19:00,plantae,251239,species,Sporobolus pungens,41.2776444444,2.0758527778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus
206286,2023-11-28,2023-11-28,2023-11-27,11:19:00,plantae,243104,species,Agave americana,41.2776444444,2.0758527778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206285,2023-11-28,2023-11-28,2023-11-27,11:19:00,plantae,243104,species,Agave americana,41.2776333333,2.0758638889,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206284,2023-11-28,2023-11-28,2023-11-27,11:19:00,plantae,243104,species,Agave americana,41.2776305556,2.0758666667,False,,research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206283,2023-11-28,2023-11-28,2023-11-27,11:19:00,plantae,243104,species,Agave americana,41.2776305556,2.0758666667,False,,research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206277,2023-11-28,2023-11-28,2023-11-27,11:13:00,reptilia,254136,species,Podarcis liolepis,41.2799774515,2.0842045128,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,2,"mediambient_ajelprat, xasalva, guillemdavila",2,0,web,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Podarcis
206275,2023-11-28,2023-12-01,2023-11-27,11:33:00,mollusca,10213,genus,Glycymeris,41.2799774515,2.0842045128,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"xasalva, mediambient_ajelprat",1,0,web,Animalia,Mollusca,Bivalvia,Arcida,Glycymerididae,
206274,2023-11-28,2023-11-28,2023-11-27,10:13:00,cnidaria,252904,species,Pelagia noctiluca,41.2799774515,2.0842045128,False,Platja de la Roberta,research,15,mediambient_ajelprat,cc-by-nc,1,"mediambient_ajelprat, xasalva",1,0,web,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia
206203,2023-11-27,2024-10-10,2023-11-24,12:59:00,plantae,263537,species,Cenchrus longisetus,41.2704722222,2.0440694444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus
206201,2023-11-27,2023-11-27,2023-11-24,12:55:00,plantae,249420,species,Carpobrotus edulis,41.2702361111,2.0432611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206198,2023-11-27,2024-10-10,2023-11-24,12:54:00,plantae,263537,species,Cenchrus longisetus,41.2703583333,2.0434,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus
206197,2023-11-27,2025-03-31,2023-11-24,12:54:00,plantae,253710,subspecies,Xanthium orientale italicum,41.2703388889,2.04335,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, loreto_rodriguez",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium
206196,2023-11-27,2023-12-01,2023-11-24,12:54:00,plantae,253710,subspecies,Xanthium orientale italicum,41.2703583333,2.0433833333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium
206195,2023-11-27,2023-11-27,2023-11-24,12:53:00,plantae,244972,species,Lotus creticus,41.2703805556,2.0436833333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus
206194,2023-11-27,2023-11-27,2023-11-24,12:50:00,plantae,249420,species,Carpobrotus edulis,41.2694972222,2.0389722222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206193,2023-11-27,2023-11-27,2023-11-24,12:49:00,plantae,243104,species,Agave americana,41.2694861111,2.0390111111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206192,2023-11-27,2023-11-27,2023-11-24,12:49:00,plantae,243104,species,Agave americana,41.2694888889,2.0389777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206191,2023-11-27,2023-11-27,2023-11-24,12:49:00,plantae,243104,species,Agave americana,41.269475,2.0389916667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206190,2023-11-27,2023-11-27,2023-11-24,12:49:00,plantae,253774,species,Yucca aloifolia,41.2694944444,2.0391166667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca
206188,2023-11-27,2023-11-28,2023-11-24,12:47:00,plantae,244342,species,Ammophila arenaria,41.2695305556,2.03955,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ammophila
206186,2023-11-27,2023-11-27,2023-11-24,12:45:00,plantae,249420,species,Carpobrotus edulis,41.2696111111,2.0394972222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206185,2023-11-27,2023-11-27,2023-11-24,12:45:00,plantae,246170,species,Medicago marina,41.2695694444,2.0392222222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago
206184,2023-11-27,2023-11-27,2023-11-24,12:44:00,plantae,253774,species,Yucca aloifolia,41.2695694444,2.0392166667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca
206183,2023-11-27,2023-11-27,2023-11-24,12:44:00,plantae,253774,species,Yucca aloifolia,41.2695805556,2.0394583333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca
206181,2023-11-27,2023-11-27,2023-11-24,12:41:00,plantae,243104,species,Agave americana,41.2687555556,2.0353638889,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206180,2023-11-27,2023-11-27,2023-11-24,12:41:00,plantae,243104,species,Agave americana,41.2687694444,2.0353777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206179,2023-11-27,2023-11-27,2023-11-24,12:41:00,plantae,245425,species,Echinophora spinosa,41.2687416667,2.0352527778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Echinophora
206178,2023-11-27,2023-11-29,2023-11-24,12:36:00,plantae,247270,species,Salsola kali,41.2676194444,2.0291111111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola
206177,2023-11-27,2023-11-27,2023-11-24,12:36:00,plantae,90169,species,Calystegia soldanella,41.267625,2.0289833333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia
206176,2023-11-27,2023-11-27,2023-11-24,12:36:00,plantae,247078,species,Eryngium maritimum,41.2675666667,2.0287277778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium
206175,2023-11-27,2023-11-27,2023-11-24,12:35:00,insecta,241863,species,Pieris rapae,41.2675333333,2.0285083333,False,"Barcelona, España",research,1239,amb_platges,cc-by,2,"amb_platges, xasalva, guillemdavila",2,0,web,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris
206174,2023-11-27,2025-05-27,2023-11-24,12:35:00,plantae,248008,species,Cakile maritima,41.2675277778,2.0285333333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva, amb_platges",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Capparales,Brassicaceae,Cakile
206173,2023-11-27,2023-11-27,2023-11-24,12:34:00,plantae,252707,species,Pancratium maritimum,41.2675166667,2.0284444444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Pancratium
206172,2023-11-27,2023-11-27,2023-11-24,12:34:00,plantae,243104,species,Agave americana,41.2674944444,2.0283583333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206171,2023-11-27,2023-11-27,2023-11-24,12:34:00,plantae,243104,species,Agave americana,41.2675388889,2.0283972222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206170,2023-11-27,2023-11-27,2023-11-24,12:32:00,plantae,243104,species,Agave americana,41.26715,2.0271083333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206169,2023-11-27,2023-11-27,2023-11-24,12:30:00,plantae,242266,species,Pittosporum tobira,41.2671555556,2.0263722222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Rosales,Pittosporaceae,Pittosporum
206168,2023-11-27,2023-11-27,2023-11-24,12:30:00,plantae,243104,species,Agave americana,41.2671555556,2.0263722222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206167,2023-11-27,2023-11-27,2023-11-24,12:30:00,plantae,243104,species,Agave americana,41.2671361111,2.0264583333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206166,2023-11-27,2023-11-27,2023-11-24,12:30:00,plantae,243104,species,Agave americana,41.2671555556,2.0264055556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206165,2023-11-27,2023-11-27,2023-11-24,12:27:00,plantae,243104,species,Agave americana,41.2668611111,2.0238444444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206164,2023-11-27,2023-11-27,2023-11-24,12:27:00,plantae,243104,species,Agave americana,41.2668611111,2.0238472222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave
206163,2023-11-27,2023-11-29,2023-11-24,12:23:00,plantae,74995,species,Myoporum laetum,41.266075,2.0161611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206162,2023-11-27,2023-11-29,2023-11-24,12:23:00,plantae,74995,species,Myoporum laetum,41.2660666667,2.0161777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206161,2023-11-27,2023-11-29,2023-11-24,12:22:00,plantae,74995,species,Myoporum laetum,41.266025,2.0159916667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206160,2023-11-27,2023-11-29,2023-11-24,12:22:00,plantae,74995,species,Myoporum laetum,41.2659916667,2.0158222222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206159,2023-11-27,2023-11-29,2023-11-24,12:22:00,plantae,74995,species,Myoporum laetum,41.266,2.0158222222,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206157,2023-11-27,2023-11-29,2023-11-24,12:22:00,plantae,74995,species,Myoporum laetum,41.2659027778,2.0155916667,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Scrophulariales,Myoporaceae,Myoporum
206156,2023-11-27,2023-11-27,2023-11-24,12:18:00,plantae,246807,species,Arundo donax,41.2656527778,2.0081555556,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
206155,2023-11-27,2023-11-27,2023-11-24,12:18:00,plantae,246807,species,Arundo donax,41.2656583333,2.0081944444,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
206154,2023-11-27,2023-11-27,2023-11-24,12:18:00,plantae,249420,species,Carpobrotus edulis,41.2656638889,2.0082277778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
206153,2023-11-27,2023-11-29,2023-11-24,12:17:00,plantae,251228,species,Thymelaea hirsuta,41.2655638889,2.0084583333,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, jaume-piera",1,0,web,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Thymelaeaceae,Thymelaea
206152,2023-11-27,2023-11-27,2023-11-24,12:17:00,plantae,246918,species,Asparagus acutifolius,41.2655638889,2.0084611111,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus
206151,2023-11-27,2023-11-27,2023-11-24,12:17:00,plantae,246918,species,Asparagus acutifolius,41.265575,2.0084527778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus
206150,2023-11-27,2023-11-27,2023-11-24,12:17:00,plantae,246918,species,Asparagus acutifolius,41.2655861111,2.0084638889,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus
206149,2023-11-27,2023-11-27,2023-11-24,12:17:00,plantae,246918,species,Asparagus acutifolius,41.2655944444,2.0084777778,False,"Barcelona, España",research,1239,amb_platges,cc-by,1,"amb_platges, xasalva",1,0,web,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus
